,biourl,Feature
418,http://www.nndb.com/people/687/000022621/,"['<p><b>Gender:</b> Male<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/028/000085770/"">Born-Again Christian</a> <font size=""-1""><a href=""#FN1"">[1]</a></font><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor<', '<b>Party Affiliation:</b> Democratic</p>']"
419,http://www.nndb.com/people/810/000043681/,"['<p><b>Gender:</b> Male', '<b>Race or Ethnicity:</b> White', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> <a class=""proflink"" href=""/lists/166/000068959/"">Film Director</a></p>']"
420,http://www.nndb.com/people/690/000042564/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/758/000094476/"">Roman Catholic</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
421,http://www.nndb.com/people/493/000023424/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/869/000071656/"">Buddhist</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> <a class=""proflink"" href=""/lists/244/000069037/"">Bisexual</a><', '<b>Occupation:</b> Actor, <a class=""proflink"" href=""/lists/199/000068992/"">Activist</a><', '<b>Party Affiliation:</b> Independent <font size=""-1""><a href=""#FN1"">[1]</a></font></p>']"
422,http://www.nndb.com/people/409/000032313/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/875/000071662/"">Jewish</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
423,http://www.nndb.com/people/081/000063889/,"['<p><b>Gender:</b> Female', '<b>Race or Ethnicity:</b> White', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> Actor</p>']"
424,http://www.nndb.com/people/884/000022818/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/758/000094476/"">Roman Catholic</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
425,http://www.nndb.com/people/680/000042554/,"['<p><b>Gender:</b> Male<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
426,http://www.nndb.com/people/747/000043618/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
427,http://www.nndb.com/people/740/000031647/,"['<p><b>Gender:</b> Male<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/758/000094476/"">Roman Catholic</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
428,http://www.nndb.com/people/624/000023555/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/875/000071662/"">Jewish</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
429,http://www.nndb.com/people/333/000026255/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
430,http://www.nndb.com/people/333/000026255/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
431,http://www.nndb.com/people/592/000023523/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/875/000071662/"">Jewish</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor<', '<b>Party Affiliation:</b> Democratic</p>']"
432,http://www.nndb.com/people/559/000049412/,"['<p><b>Gender:</b> Male', '<b>Race or Ethnicity:</b> White', '<b>Occupation:</b> Actor</p>']"
433,http://www.nndb.com/people/836/000131443/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> Black<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
434,http://www.nndb.com/people/641/000025566/,"['<p><b>Gender:</b> Female', '<b>Race or Ethnicity:</b> White', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> Actor</p>']"
435,http://www.nndb.com/people/260/000030170/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
436,http://www.nndb.com/people/309/000032213/,"['<p><b>Gender:</b> Female', '<b>Religion:</b> <a class=""proflink"" href=""/lists/875/000071662/"">Jewish</a>', '<b>Race or Ethnicity:</b> White', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> Actor</p>']"
437,http://www.nndb.com/people/887/000044755/,"['<p><b>Gender:</b> Male<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/758/000094476/"">Roman Catholic</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> <a class=""proflink"" href=""/lists/166/000068959/"">Film Director</a></p>']"
438,http://www.nndb.com/people/224/000032128/,"['<p><b>Gender:</b> Male<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
439,http://www.nndb.com/people/764/000022698/,"['<p><b>Gender:</b> Male<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
440,http://www.nndb.com/people/704/000024632/,"['<p><b>Gender:</b> Male<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/288/000092012/"">Agnostic</a> <font size=""-1""><a href=""#FN1"">[1]</a></font><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> <a class=""proflink"" href=""/lists/166/000068959/"">Film Director</a></p>']"
